122 62 22
0.590003 36 37 15
0.601116 37 37 15
0.611824 38 37 15
0.622119 39 37 15
0.631995 40 37 15
0.641445 41 37 15
0.650462 42 37 15
0.659041 43 37 15
0.667176 44 37 15
0.674861 45 37 15
0.682091 46 37 15
0.688862 47 37 15
0.695168 48 37 15
0.701005 49 37 15
0.70637 50 37 15
0.711259 51 37 15
0.715668 52 37 15
0.719595 53 37 15
0.723037 54 37 15
0.725992 55 37 15
0.728457 56 37 15
0.730431 57 37 15
0.731913 58 37 15
0.732901 59 37 15
0.733395 60 37 15
0.733395 61 37 15
0.732901 62 37 15
0.731913 63 37 15
0.730431 64 37 15
0.728457 65 37 15
0.725992 66 37 15
0.723037 67 37 15
0.719595 68 37 15
0.715668 69 37 15
0.711259 70 37 15
0.70637 71 37 15
0.701005 72 37 15
0.695168 73 37 15
0.688862 74 37 15
0.682091 75 37 15
0.674861 76 37 15
0.667176 77 37 15
0.659041 78 37 15
0.650462 79 37 15
0.641445 80 37 15
0.631995 81 37 15
0.622119 82 37 15
0.611824 83 37 15
0.601116 84 37 15
0.590003 85 37 15
0.578493 86 37 15
0.566592 87 37 15
0.55431 88 37 15
0.541654 89 37 15
0.528633 90 37 15
0.515255 91 37 15
0.501531 92 37 15
0.487468 93 37 15
0.473076 94 37 15
0.458366 95 37 15
0.443346 96 37 15
0.428028 97 37 15
0.412422 98 37 15
0.396537 99 37 15
0.380385 100 37 15
0.363977 101 37 15
0.347323 102 37 15
0.330435 103 37 15
0.313324 104 37 15
0.296003 105 37 15
0.278481 106 37 15
0.260772 107 37 15
0.242887 108 37 15
0.224839 109 37 15
0.206639 110 37 15
0.188299 111 37 15
0.169833 112 37 15
0.151252 113 37 15
0.13257 114 37 15
0.113797 115 37 15
0.0949487 116 37 15
0.0760358 117 37 15
0.0570718 118 37 15
0.0380692 119 37 15
0.019041 120 37 15
0 121 37 15
0 0 38 15
0.0186748 1 38 15
0.0373371 2 38 15
0.0559741 3 38 15
0.0745734 4 38 15
0.0931225 5 38 15
0.111609 6 38 15
0.13002 7 38 15
0.148343 8 38 15
0.166567 9 38 15
0.184678 10 38 15
0.202665 11 38 15
0.220515 12 38 15
0.238216 13 38 15
0.255757 14 38 15
0.273125 15 38 15
0.29031 16 38 15
0.307298 17 38 15
0.32408 18 38 15
0.340643 19 38 15
0.356976 20 38 15
0.373069 21 38 15
0.38891 22 38 15
0.40449 23 38 15
0.419796 24 38 15
0.43482 25 38 15
0.44955 26 38 15
0.463978 27 38 15
0.478092 28 38 15
0.491885 29 38 15
0.505345 30 38 15
0.518466 31 38 15
0.531236 32 38 15
0.543649 33 38 15
0.555695 34 38 15
0.567367 35 38 15
0.578656 36 38 15
0.589555 37 38 15
0.600057 38 38 15
0.610154 39 38 15
0.61984 40 38 15
0.629108 41 38 15
0.637952 42 38 15
0.646366 43 38 15
0.654344 44 38 15
0.661882 45 38 15
0.668973 46 38 15
0.675613 47 38 15
0.681798 48 38 15
0.687523 49 38 15
0.692785 50 38 15
0.697579 51 38 15
0.701904 52 38 15
0.705755 53 38 15
0.709131 54 38 15
0.712029 55 38 15
0.714447 56 38 15
0.716383 57 38 15
0.717836 58 38 15
0.718805 59 38 15
0.71929 60 38 15
0.71929 61 38 15
0.718805 62 38 15
0.717836 63 38 15
0.716383 64 38 15
0.714447 65 38 15
0.712029 66 38 15
0.709131 67 38 15
0.705755 68 38 15
0.701904 69 38 15
0.697579 70 38 15
0.692785 71 38 15
0.687523 72 38 15
0.681798 73 38 15
0.675613 74 38 15
0.668973 75 38 15
0.661882 76 38 15
0.654344 77 38 15
0.646366 78 38 15
0.637952 79 38 15
0.629108 80 38 15
0.61984 81 38 15
0.610154 82 38 15
0.600057 83 38 15
0.589555 84 38 15
0.578656 85 38 15
0.567367 86 38 15
0.555695 87 38 15
0.543649 88 38 15
0.531236 89 38 15
0.518466 90 38 15
0.505345 91 38 15
0.491885 92 38 15
0.478092 93 38 15
0.463978 94 38 15
0.44955 95 38 15
0.43482 96 38 15
0.419796 97 38 15
0.40449 98 38 15
0.38891 99 38 15
0.373069 100 38 15
0.356976 101 38 15
0.340643 102 38 15
0.32408 103 38 15
0.307298 104 38 15
0.29031 105 38 15
0.273125 106 38 15
0.255757 107 38 15
0.238216 108 38 15
0.220515 109 38 15
0.202665 110 38 15
0.184678 111 38 15
0.166567 112 38 15
0.148343 113 38 15
0.13002 114 38 15
0.111609 115 38 15
0.0931225 116 38 15
0.0745734 117 38 15
0.0559741 118 38 15
0.0373371 119 38 15
0.0186748 120 38 15
0 121 38 15
0 0 39 15
0.0182591 1 39 15
0.0365059 2 39 15
0.054728 3 39 15
0.0729133 4 39 15
0.0910494 5 39 15
0.109124 6 39 15
0.127125 7 39 15
0.145041 8 39 15
0.162859 9 39 15
0.180567 10 39 15
0.198153 11 39 15
0.215606 12 39 15
0.232913 13 39 15
0.250063 14 39 15
0.267045 15 39 15
0.283847 16 39 15
0.300457 17 39 15
0.316865 18 39 15
0.333059 19 39 15
0.349029 20 39 15
0.364764 21 39 15
0.380253 22 39 15
0.395485 23 39 15
0.410451 24 39 15
0.42514 25 39 15
0.439542 26 39 15
0.453649 27 39 15
0.467449 28 39 15
0.480934 29 39 15
0.494096 30 39 15
0.506924 31 39 15
0.51941 32 39 15
0.531546 33 39 15
0.543324 34 39 15
0.554736 35 39 15
0.565774 36 39 15
0.57643 37 39 15
0.586698 38 39 15
0.596571 39 39 15
0.606041 40 39 15
0.615103 41 39 15
0.62375 42 39 15
0.631977 43 39 15
0.639778 44 39 15
0.647147 45 39 15
0.65408 46 39 15
0.660573 47 39 15
0.66662 48 39 15
0.672217 49 39 15
0.677362 50 39 15
0.68205 51 39 15
0.686278 52 39 15
0.690044 53 39 15
0.693345 54 39 15
0.696178 55 39 15
0.698542 56 39 15
0.700435 57 39 15
0.701856 58 39 15
0.702803 59 39 15
0.703277 60 39 15
0.703277 61 39 15
0.702803 62 39 15
0.701856 63 39 15
0.700435 64 39 15
0.698542 65 39 15
0.696178 66 39 15
0.693345 67 39 15
0.690044 68 39 15
0.686278 69 39 15
0.68205 70 39 15
0.677362 71 39 15
0.672217 72 39 15
0.66662 73 39 15
0.660573 74 39 15
0.65408 75 39 15
0.647147 76 39 15
0.639778 77 39 15
0.631977 78 39 15
0.62375 79 39 15
0.615103 80 39 15
0.606041 81 39 15
0.596571 82 39 15
0.586698 83 39 15
0.57643 84 39 15
0.565774 85 39 15
0.554736 86 39 15
0.543324 87 39 15
0.531546 88 39 15
0.51941 89 39 15
0.506924 90 39 15
0.494096 91 39 15
0.480934 92 39 15
0.467449 93 39 15
0.453649 94 39 15
0.439542 95 39 15
0.42514 96 39 15
0.410451 97 39 15
0.395485 98 39 15
0.380253 99 39 15
0.364764 100 39 15
0.349029 101 39 15
0.333059 102 39 15
0.316865 103 39 15
0.300457 104 39 15
0.283847 105 39 15
0.267045 106 39 15
0.250063 107 39 15
0.232913 108 39 15
0.215606 109 39 15
0.198153 110 39 15
0.180567 111 39 15
0.162859 112 39 15
0.145041 113 39 15
0.127125 114 39 15
0.109124 115 39 15
0.0910494 116 39 15
0.0729133 117 39 15
0.054728 118 39 15
0.0365059 119 39 15
0.0182591 120 39 15
0 121 39 15
0 0 40 15
0.0177949 1 40 15
0.0355779 2 40 15
0.0533368 3 40 15
0.0710598 4 40 15
0.0887349 5 40 15
0.10635 6 40 15
0.123894 7 40 15
0.141354 8 40 15
0.158719 9 40 15
0.175976 10 40 15
0.193116 11 40 15
0.210125 12 40 15
0.226992 13 40 15
0.243706 14 40 15
0.260257 15 40 15
0.276631 16 40 15
0.292819 17 40 15
0.30881 18 40 15
0.324593 19 40 15
0.340157 20 40 15
0.355491 21 40 15
0.370586 22 40 15
0.385431 23 40 15
0.400017 24 40 15
0.414332 25 40 15
0.428369 26 40 15
0.442117 27 40 15
0.455566 28 40 15
0.468709 29 40 15
0.481535 30 40 15
0.494037 31 40 15
0.506206 32 40 15
0.518034 33 40 15
0.529513 34 40 15
0.540634 35 40 15
0.551392 36 40 15
0.561777 37 40 15
0.571784 38 40 15
0.581406 39 40 15
0.590635 40 40 15
0.599467 41 40 15
0.607894 42 40 15
0.615912 43 40 15
0.623514 44 40 15
0.630696 45 40 15
0.637453 46 40 15
0.64378 47 40 15
0.649674 48 40 15
0.655129 49 40 15
0.660143 50 40 15
0.664712 51 40 15
0.668833 52 40 15
0.672503 53 40 15
0.675719 54 40 15
0.67848 55 40 15
0.680784 56 40 15
0.682629 57 40 15
0.684014 58 40 15
0.684938 59 40 15
0.6854 60 40 15
0.6854 61 40 15
0.684938 62 40 15
0.684014 63 40 15
0.682629 64 40 15
0.680784 65 40 15
0.67848 66 40 15
0.675719 67 40 15
0.672503 68 40 15
0.668833 69 40 15
0.664712 70 40 15
0.660143 71 40 15
0.655129 72 40 15
0.649674 73 40 15
0.64378 74 40 15
0.637453 75 40 15
0.630696 76 40 15
0.623514 77 40 15
0.615912 78 40 15
0.607894 79 40 15
0.599467 80 40 15
0.590635 81 40 15
0.581406 82 40 15
0.571784 83 40 15
0.561777 84 40 15
0.551392 85 40 15
0.540634 86 40 15
0.529513 87 40 15
0.518034 88 40 15
0.506206 89 40 15
0.494037 90 40 15
0.481535 91 40 15
0.468709 92 40 15
0.455566 93 40 15
0.442117 94 40 15
0.428369 95 40 15
0.414332 96 40 15
0.400017 97 40 15
0.385431 98 40 15
0.370586 99 40 15
0.355491 100 40 15
0.340157 101 40 15
0.324593 102 40 15
0.30881 103 40 15
0.292819 104 40 15
0.276631 105 40 15
0.260257 106 40 15
0.243706 107 40 15
0.226992 108 40 15
0.210125 109 40 15
0.193116 110 40 15
0.175976 111 40 15
0.158719 112 40 15
0.141354 113 40 15
0.123894 114 40 15
0.10635 115 40 15
0.0887349 116 40 15
0.0710598 117 40 15
0.0533368 118 40 15
0.0355779 119 40 15
0.0177949 120 40 15
0 121 40 15
0 0 41 15
0.0172836 1 41 15
0.0345555 2 41 15
0.0518042 3 41 15
0.0690179 4 41 15
0.0861851 5 41 15
0.103294 6 41 15
0.120334 7 41 15
0.137292 8 41 15
0.154158 9 41 15
0.17092 10 41 15
0.187566 11 41 15
0.204087 12 41 15
0.220469 13 41 15
0.236703 14 41 15
0.252778 15 41 15
0.268682 16 41 15
0.284405 17 41 15
0.299936 18 41 15
0.315266 19 41 15
0.330382 20 41 15
0.345276 21 41 15
0.359937 22 41 15
0.374356 23 41 15
0.388522 24 41 15
0.402426 25 41 15
0.416059 26 41 15
0.429412 27 41 15
0.442475 28 41 15
0.45524 29 41 15
0.467698 30 41 15
0.479841 31 41 15
0.49166 32 41 15
0.503148 33 41 15
0.514297 34 41 15
0.525099 35 41 15
0.535547 36 41 15
0.545634 37 41 15
0.555354 38 41 15
0.564699 39 41 15
0.573663 40 41 15
0.582241 41 41 15
0.590426 42 41 15
0.598213 43 41 15
0.605597 44 41 15
0.612573 45 41 15
0.619136 46 41 15
0.625281 47 41 15
0.631005 48 41 15
0.636304 49 41 15
0.641174 50 41 15
0.645611 51 41 15
0.649614 52 41 15
0.653178 53 41 15
0.656302 54 41 15
0.658984 55 41 15
0.661222 56 41 15
0.663014 57 41 15
0.664359 58 41 15
0.665256 59 41 15
0.665704 60 41 15
0.665704 61 41 15
0.665256 62 41 15
0.664359 63 41 15
0.663014 64 41 15
0.661222 65 41 15
0.658984 66 41 15
0.656302 67 41 15
0.653178 68 41 15
0.649614 69 41 15
0.645611 70 41 15
0.641174 71 41 15
0.636304 72 41 15
0.631005 73 41 15
0.625281 74 41 15
0.619136 75 41 15
0.612573 76 41 15
0.605597 77 41 15
0.598213 78 41 15
0.590426 79 41 15
0.582241 80 41 15
0.573663 81 41 15
0.564699 82 41 15
0.555354 83 41 15
0.545634 84 41 15
0.535547 85 41 15
0.525099 86 41 15
0.514297 87 41 15
0.503148 88 41 15
0.49166 89 41 15
0.479841 90 41 15
0.467698 91 41 15
0.45524 92 41 15
0.442475 93 41 15
0.429412 94 41 15
0.416059 95 41 15
0.402426 96 41 15
0.388522 97 41 15
0.374356 98 41 15
0.359937 99 41 15
0.345276 100 41 15
0.330382 101 41 15
0.315266 102 41 15
0.299936 103 41 15
0.284405 104 41 15
0.268682 105 41 15
0.252778 106 41 15
0.236703 107 41 15
0.220469 108 41 15
0.204087 109 41 15
0.187566 110 41 15
0.17092 111 41 15
0.154158 112 41 15
0.137292 113 41 15
0.120334 114 41 15
0.103294 115 41 15
0.0861851 116 41 15
0.0690179 117 41 15
0.0518042 118 41 15
0.0345555 119 41 15
0.0172836 120 41 15
0 121 41 15
0 0 42 15
0.0167264 1 42 15
0.0334415 2 42 15
0.0501341 3 42 15
0.0667929 4 42 15
0.0834067 5 42 15
0.0999642 6 42 15
0.116454 7 42 15
0.132866 8 42 15
0.149188 9 42 15
0.16541 10 42 15
0.18152 11 42 15
0.197507 12 42 15
0.213362 13 42 15
0.229073 14 42 15
0.244629 15 42 15
0.26002 16 42 15
0.275237 17 42 15
0.290267 18 42 15
0.305102 19 42 15
0.319732 20 42 15
0.334145 21 42 15
0.348334 22 42 15
0.362288 23 42 15
0.375997 24 42 15
0.389453 25 42 15
0.402647 26 42 15
0.415569 27 42 15
0.428211 28 42 15
0.440564 29 42 15
0.452621 30 42 15
0.464372 31 42 15
0.47581 32 42 15
0.486928 33 42 15
0.497717 34 42 15
0.508171 35 42 15
0.518283 36 42 15
0.528045 37 42 15
0.537451 38 42 15
0.546494 39 42 15
0.55517 40 42 15
0.563471 41 42 15
0.571392 42 42 15
0.578928 43 42 15
0.586074 44 42 15
0.592825 45 42 15
0.599176 46 42 15
0.605124 47 42 15
0.610663 48 42 15
0.615791 49 42 15
0.620504 50 42 15
0.624798 51 42 15
0.628672 52 42 15
0.632121 53 42 15
0.635145 54 42 15
0.63774 55 42 15
0.639906 56 42 15
0.64164 57 42 15
0.642941 58 42 15
0.64381 59 42 15
0.644244 60 42 15
0.644244 61 42 15
0.64381 62 42 15
0.642941 63 42 15
0.64164 64 42 15
0.639906 65 42 15
0.63774 66 42 15
0.635145 67 42 15
0.632121 68 42 15
0.628672 69 42 15
0.624798 70 42 15
0.620504 71 42 15
0.615791 72 42 15
0.610663 73 42 15
0.605124 74 42 15
0.599176 75 42 15
0.592825 76 42 15
0.586074 77 42 15
0.578928 78 42 15
0.571392 79 42 15
0.563471 80 42 15
0.55517 81 42 15
0.546494 82 42 15
0.537451 83 42 15
0.528045 84 42 15
0.518283 85 42 15
0.508171 86 42 15
0.497717 87 42 15
0.486928 88 42 15
0.47581 89 42 15
0.464372 90 42 15
0.452621 91 42 15
0.440564 92 42 15
0.428211 93 42 15
0.415569 94 42 15
0.402647 95 42 15
0.389453 96 42 15
0.375997 97 42 15
0.362288 98 42 15
0.348334 99 42 15
0.334145 100 42 15
0.319732 101 42 15
0.305102 102 42 15
0.290267 103 42 15
0.275237 104 42 15
0.26002 105 42 15
0.244629 106 42 15
0.229073 107 42 15
0.213362 108 42 15
0.197507 109 42 15
0.18152 110 42 15
0.16541 111 42 15
0.149188 112 42 15
0.132866 113 42 15
0.116454 114 42 15
0.0999642 115 42 15
0.0834067 116 42 15
0.0667929 117 42 15
0.0501341 118 42 15
0.0334415 119 42 15
0.0167264 120 42 15
0 121 42 15
0 0 43 15
0.0161249 1 43 15
0.0322389 2 43 15
0.0483311 3 43 15
0.0643908 4 43 15
0.0804071 5 43 15
0.0963692 6 43 15
0.112266 7 43 15
0.128088 8 43 15
0.143823 9 43 15
0.159461 10 43 15
0.174992 11 43 15
0.190404 12 43 15
0.205689 13 43 15
0.220835 14 43 15
0.235831 15 43 15
0.250669 16 43 15
0.265338 17 43 15
0.279828 18 43 15
0.29413 19 43 15
0.308233 20 43 15
0.322128 21 43 15
0.335807 22 43 15
0.349259 23 43 15
0.362475 24 43 15
0.375447 25 43 15
0.388166 26 43 15
0.400624 27 43 15
0.412811 28 43 15
0.42472 29 43 15
0.436343 30 43 15
0.447672 31 43 15
0.458699 32 43 15
0.469417 33 43 15
0.479818 34 43 15
0.489896 35 43 15
0.499644 36 43 15
0.509054 37 43 15
0.518122 38 43 15
0.526841 39 43 15
0.535204 40 43 15
0.543207 41 43 15
0.550843 42 43 15
0.558108 43 43 15
0.564997 44 43 15
0.571505 45 43 15
0.577628 46 43 15
0.583362 47 43 15
0.588702 48 43 15
0.593645 49 43 15
0.598189 50 43 15
0.602329 51 43 15
0.606063 52 43 15
0.609388 53 43 15
0.612303 54 43 15
0.614805 55 43 15
0.616893 56 43 15
0.618564 57 43 15
0.619819 58 43 15
0.620656 59 43 15
0.621075 60 43 15
0.621075 61 43 15
0.620656 62 43 15
0.619819 63 43 15
0.618564 64 43 15
0.616893 65 43 15
0.614805 66 43 15
0.612303 67 43 15
0.609388 68 43 15
0.606063 69 43 15
0.602329 70 43 15
0.598189 71 43 15
0.593645 72 43 15
0.588702 73 43 15
0.583362 74 43 15
0.577628 75 43 15
0.571505 76 43 15
0.564997 77 43 15
0.558108 78 43 15
0.550843 79 43 15
0.543207 80 43 15
0.535204 81 43 15
0.526841 82 43 15
0.518122 83 43 15
0.509054 84 43 15
0.499644 85 43 15
0.489896 86 43 15
0.479818 87 43 15
0.469417 88 43 15
0.458699 89 43 15
0.447672 90 43 15
0.436343 91 43 15
0.42472 92 43 15
0.412811 93 43 15
0.400624 94 43 15
0.388166 95 43 15
0.375447 96 43 15
0.362475 97 43 15
0.349259 98 43 15
0.335807 99 43 15
0.322128 100 43 15
0.308233 101 43 15
0.29413 102 43 15
0.279828 103 43 15
0.265338 104 43 15
0.250669 105 43 15
0.235831 106 43 15
0.220835 107 43 15
0.205689 108 43 15
0.190404 109 43 15
0.174992 110 43 15
0.159461 111 43 15
0.143823 112 43 15
0.128088 113 43 15
0.112266 114 43 15
0.0963692 115 43 15
0.0804071 116 43 15
0.0643908 117 43 15
0.0483311 118 43 15
0.0322389 119 43 15
0.0161249 120 43 15
0 121 43 15
0 0 44 15
0.0154806 1 44 15
0.0309507 2 44 15
0.0464 3 44 15
0.061818 4 44 15
0.0771943 5 44 15
0.0925186 6 44 15
0.107781 7 44 15
0.12297 8 44 15
0.138076 9 44 15
0.15309 10 44 15
0.168 11 44 15
0.182797 12 44 15
0.19747 13 44 15
0.212011 14 44 15
0.226408 15 44 15
0.240653 16 44 15
0.254736 17 44 15
0.268647 18 44 15
0.282377 19 44 15
0.295917 20 44 15
0.309257 21 44 15
0.322389 22 44 15
0.335303 23 44 15
0.347992 24 44 15
0.360446 25 44 15
0.372657 26 44 15
0.384616 27 44 15
0.396317 28 44 15
0.40775 29 44 15
0.418908 30 44 15
0.429784 31 44 15
0.440371 32 44 15
0.45066 33 44 15
0.460646 34 44 15
0.470321 35 44 15
0.479679 36 44 15
0.488714 37 44 15
0.49742 38 44 15
0.50579 39 44 15
0.513819 40 44 15
0.521502 41 44 15
0.528833 42 44 15
0.535808 43 44 15
0.542422 44 44 15
0.54867 45 44 15
0.554548 46 44 15
0.560052 47 44 15
0.565179 48 44 15
0.569925 49 44 15
0.574287 50 44 15
0.578262 51 44 15
0.581847 52 44 15
0.585039 53 44 15
0.587837 54 44 15
0.59024 55 44 15
0.592244 56 44 15
0.593849 57 44 15
0.595053 58 44 15
0.595857 59 44 15
0.596259 60 44 15
0.596259 61 44 15
0.595857 62 44 15
0.595053 63 44 15
0.593849 64 44 15
0.592244 65 44 15
0.59024 66 44 15
0.587837 67 44 15
0.585039 68 44 15
0.581847 69 44 15
0.578262 70 44 15
0.574287 71 44 15
0.569925 72 44 15
0.565179 73 44 15
0.560052 74 44 15
0.554548 75 44 15
0.54867 76 44 15
0.542422 77 44 15
0.535808 78 44 15
0.528833 79 44 15
0.521502 80 44 15
0.513819 81 44 15
0.50579 82 44 15
0.49742 83 44 15
0.488714 84 44 15
0.479679 85 44 15
0.470321 86 44 15
0.460646 87 44 15
0.45066 88 44 15
0.440371 89 44 15
0.429784 90 44 15
0.418908 91 44 15
0.40775 92 44 15
0.396317 93 44 15
0.384616 94 44 15
0.372657 95 44 15
0.360446 96 44 15
0.347992 97 44 15
0.335303 98 44 15
0.322389 99 44 15
0.309257 100 44 15
0.295917 101 44 15
0.282377 102 44 15
0.268647 103 44 15
0.254736 104 44 15
0.240653 105 44 15
0.226408 106 44 15
0.212011 107 44 15
0.19747 108 44 15
0.182797 109 44 15
0.168 110 44 15
0.15309 111 44 15
0.138076 112 44 15
0.12297 113 44 15
0.107781 114 44 15
0.0925186 115 44 15
0.0771943 116 44 15
0.061818 117 44 15
0.0464 118 44 15
0.0309507 119 44 15
0.0154806 120 44 15
0 121 44 15
0 0 45 15
0.0147952 1 45 15
0.0295805 2 45 15
0.0443458 3 45 15
0.0590812 4 45 15
0.0737768 5 45 15
0.0884227 6 45 15
0.103009 7 45 15
0.117526 8 45 15
0.131963 9 45 15
0.146312 10 45 15
0.160562 11 45 15
0.174704 12 45 15
0.188728 13 45 15
0.202625 14 45 15
0.216385 15 45 15
0.229999 16 45 15
0.243459 17 45 15
0.256754 18 45 15
0.269876 19 45 15
0.282816 20 45 15
0.295566 21 45 15
0.308116 22 45 15
0.320459 23 45 15
0.332586 24 45 15
0.344488 25 45 15
0.356159 26 45 15
0.367589 27 45 15
0.378771 28 45 15
0.389698 29 45 15
0.400363 30 45 15
0.410757 31 45 15
0.420875 32 45 15
0.430709 33 45 15
0.440253 34 45 15
0.4495 35 45 15
0.458443 36 45 15
0.467078 37 45 15
0.475398 38 45 15
0.483398 39 45 15
0.491072 40 45 15
0.498414 41 45 15
0.505421 42 45 15
0.512087 43 45 15
0.518408 44 45 15
0.52438 45 45 15
0.529997 46 45 15
0.535258 47 45 15
0.540158 48 45 15
0.544694 49 45 15
0.548863 50 45 15
0.552661 51 45 15
0.556087 52 45 15
0.559139 53 45 15
0.561813 54 45 15
0.564109 55 45 15
0.566024 56 45 15
0.567558 57 45 15
0.56871 58 45 15
0.569478 59 45 15
0.569862 60 45 15
0.569862 61 45 15
0.569478 62 45 15
0.56871 63 45 15
0.567558 64 45 15
0.566024 65 45 15
0.564109 66 45 15
0.561813 67 45 15
0.559139 68 45 15
0.556087 69 45 15
0.552661 70 45 15
0.548863 71 45 15
0.544694 72 45 15
0.540158 73 45 15
0.535258 74 45 15
0.529997 75 45 15
0.52438 76 45 15
0.518408 77 45 15
0.512087 78 45 15
0.505421 79 45 15
0.498414 80 45 15
0.491072 81 45 15
0.483398 82 45 15
0.475398 83 45 15
0.467078 84 45 15
0.458443 85 45 15
0.4495 86 45 15
0.440253 87 45 15
0.430709 88 45 15
0.420875 89 45 15
0.410757 90 45 15
0.400363 91 45 15
0.389698 92 45 15
0.378771 93 45 15
0.367589 94 45 15
0.356159 95 45 15
0.344488 96 45 15
0.332586 97 45 15
0.320459 98 45 15
0.308116 99 45 15
0.295566 100 45 15
0.282816 101 45 15
0.269876 102 45 15
0.256754 103 45 15
0.243459 104 45 15
0.229999 105 45 15
0.216385 106 45 15
0.202625 107 45 15
0.188728 108 45 15
0.174704 109 45 15
0.160562 110 45 15
0.146312 111 45 15
0.131963 112 45 15
0.117526 113 45 15
0.103009 114 45 15
0.0884227 115 45 15
0.0737768 116 45 15
0.0590812 117 45 15
0.0443458 118 45 15
0.0295805 119 45 15
0.0147952 120 45 15
0 121 45 15
0 0 46 15
0.0140707 1 46 15
0.0281318 2 46 15
0.042174 3 46 15
0.0561878 4 46 15
0.0701637 5 46 15
0.0840923 6 46 15
0.0979642 7 46 15
0.11177 8 46 15
0.125501 9 46 15
0.139147 10 46 15
0.152699 11 46 15
0.166148 12 46 15
0.179485 13 46 15
0.192701 14 46 15
0.205788 15 46 15
0.218735 16 46 15
0.231536 17 46 15
0.24418 18 46 15
0.256659 19 46 15
0.268966 20 46 15
0.281091 21 46 15
0.293027 22 46 15
0.304765 23 46 15
0.316298 24 46 15
0.327617 25 46 15
0.338716 26 46 15
0.349587 27 46 15
0.360221 28 46 15
0.370613 29 46 15
0.380755 30 46 15
0.390641 31 46 15
0.400263 32 46 15
0.409616 33 46 15
0.418692 34 46 15
0.427486 35 46 15
0.435992 36 46 15
0.444204 37 46 15
0.452116 38 46 15
0.459724 39 46 15
0.467022 40 46 15
0.474005 41 46 15
0.480669 42 46 15
0.487008 43 46 15
0.49302 44 46 15
0.498699 45 46 15
0.504041 46 46 15
0.509045 47 46 15
0.513704 48 46 15
0.518018 49 46 15
0.521983 50 46 15
0.525595 51 46 15
0.528854 52 46 15
0.531756 53 46 15
0.534299 54 46 15
0.536482 55 46 15
0.538304 56 46 15
0.539763 57 46 15
0.540858 58 46 15
0.541588 59 46 15
0.541953 60 46 15
0.541953 61 46 15
0.541588 62 46 15
0.540858 63 46 15
0.539763 64 46 15
0.538304 65 46 15
0.536482 66 46 15
0.534299 67 46 15
0.531756 68 46 15
0.528854 69 46 15
0.525595 70 46 15
0.521983 71 46 15
0.518018 72 46 15
0.513704 73 46 15
0.509045 74 46 15
0.504041 75 46 15
0.498699 76 46 15
0.49302 77 46 15
0.487008 78 46 15
0.480669 79 46 15
0.474005 80 46 15
0.467022 81 46 15
0.459724 82 46 15
0.452116 83 46 15
0.444204 84 46 15
0.435992 85 46 15
0.427486 86 46 15
0.418692 87 46 15
0.409616 88 46 15
0.400263 89 46 15
0.390641 90 46 15
0.380755 91 46 15
0.370613 92 46 15
0.360221 93 46 15
0.349587 94 46 15
0.338716 95 46 15
0.327617 96 46 15
0.316298 97 46 15
0.304765 98 46 15
0.293027 99 46 15
0.281091 100 46 15
0.268966 101 46 15
0.256659 102 46 15
0.24418 103 46 15
0.231536 104 46 15
0.218735 105 46 15
0.205788 106 46 15
0.192701 107 46 15
0.179485 108 46 15
0.166148 109 46 15
0.152699 110 46 15
0.139147 111 46 15
0.125501 112 46 15
0.11177 113 46 15
0.0979642 114 46 15
0.0840923 115 46 15
0.0701637 116 46 15
0.0561878 117 46 15
0.042174 118 46 15
0.0281318 119 46 15
0.0140707 120 46 15
0 121 46 15
0 0 47 15
0.0133088 1 47 15
0.0266085 2 47 15
0.0398904 3 47 15
0.0531454 4 47 15
0.0663645 5 47 15
0.0795389 6 47 15
0.0926597 7 47 15
0.105718 8 47 15
0.118705 9 47 15
0.131612 10 47 15
0.14443 11 47 15
0.157151 12 47 15
0.169767 13 47 15
0.182267 14 47 15
0.194645 15 47 15
0.206891 16 47 15
0.218999 17 47 15
0.230958 18 47 15
0.242762 19 47 15
0.254402 20 47 15
0.265871 21 47 15
0.27716 22 47 15
0.288263 23 47 15
0.299171 24 47 15
0.309878 25 47 15
0.320375 26 47 15
0.330657 27 47 15
0.340716 28 47 15
0.350545 29 47 15
0.360138 30 47 15
0.369489 31 47 15
0.37859 32 47 15
0.387436 33 47 15
0.396021 34 47 15
0.404338 35 47 15
0.412384 36 47 15
0.420151 37 47 15
0.427635 38 47 15
0.434831 39 47 15
0.441734 40 47 15
0.448339 41 47 15
0.454642 42 47 15
0.460638 43 47 15
0.466324 44 47 15
0.471695 45 47 15
0.476749 46 47 15
0.481481 47 47 15
0.485889 48 47 15
0.489969 49 47 15
0.493719 50 47 15
0.497136 51 47 15
0.500217 52 47 15
0.502962 53 47 15
0.505368 54 47 15
0.507433 55 47 15
0.509156 56 47 15
0.510536 57 47 15
0.511571 58 47 15
0.512262 59 47 15
0.512608 60 47 15
0.512608 61 47 15
0.512262 62 47 15
0.511571 63 47 15
0.510536 64 47 15
0.509156 65 47 15
0.507433 66 47 15
0.505368 67 47 15
0.502962 68 47 15
0.500217 69 47 15
0.497136 70 47 15
0.493719 71 47 15
0.489969 72 47 15
0.485889 73 47 15
0.481481 74 47 15
0.476749 75 47 15
0.471695 76 47 15
0.466324 77 47 15
0.460638 78 47 15
0.454642 79 47 15
0.448339 80 47 15
0.441734 81 47 15
0.434831 82 47 15
0.427635 83 47 15
